,ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Suggest count,Delivery Time,Shipment Cost,lat,long,db_cluster,Supply score
5196,58134,133-NG-T30,FPQ-12456,SCMS-196561,ASN-22352,Nigeria,PMO - US,Direct Drop,EXW,0,6/10/13,7/10/13,2013-11-07,11-Nov-13,17-Nov-13,HRDT,HIV test,50,Tablet 1 tablet daily; Coreg 6.25 mg two times a day; Ferrous Sulfate 325 mg two times a day; Folidc Acid 1 mg daily; Lexapro 5 mg daily; Lisinopril Hydrochlorothizide 20-12.5 mg daily; Methimazole 5 m,"HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,3050,271450.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1238,22872.42,335.78,291,120,0.006057475039063534,24.25216005110323,62.08901659224073,0,22922.426057475037
5197,58173,116-ZA-T30,FPQ-14942,SCMS-259078,ASN-33470,South Africa,PMO - US,Direct Drop,DDP,3,9/11/14,10/9/14,2015-07-24,24-Jul-15,24-Jul-15,ARV,Adult,51,b-complex,Efavirenz,Generic,600mg,Tablet,30,47,568.37,12.09,0.4,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.58,602,288,0.06898615500121279,17.46605305,78.38315469438473,1,11158.303805451564
5198,58192,161-ZA-T30,FPQ-6262,SCMS-84230,ASN-9617,South Africa,PMO - US,Direct Drop,DDP,2,8/31/10,9/21/10,2011-04-05,5-Apr-11,5-Apr-11,ARV,Adult,62,topical testosterone,Nevirapine,Generic,200mg,Tablet,60,172428,494868.36,2.87,0.05,"Strides, Bangalore, India.",Yes,10859,17278.96,1066.94,857,196,9.228263258111859e-06,24.25216005110323,62.08901659224073,0,17342.960009228264
5199,58197,133-NG-T30,FPQ-12456,SCMS-196561,ASN-22356,Nigeria,PMO - US,Direct Drop,EXW,0,6/10/13,7/10/13,2013-11-07,11-Nov-13,17-Nov-13,HRDT,HIV test,50,clobetasol topical,"HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,2949,262461.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1192,19458.84,324.66,325,120,0.005535615531143534,24.25216005110323,62.08901659224073,0,19508.845535615532
5200,58202,108-VN-T30,FPQ-15040,SCMS-263630,ASN-31647,Vietnam,PMO - US,Direct Drop,EXW,0,10/30/14,12/8/14,2015-06-01,1-Jun-15,1-Jun-15,ARV,Adult,46,budesonide,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,21384,217047.6,10.15,0.34,Mylan (formerly Matrix) Nashik,Yes,2406,4872.65,223.12,969,175,9.470668788808624e-05,24.25216005110323,62.08901659224073,0,4918.650094706688
5201,58211,104-CI-T30,FPQ-4484,SCMS-56482,ASN-6027,Côte d'Ivoire,PMO - US,Direct Drop,EXW,0,10/29/09,11/3/09,2010-02-19,19-Feb-10,19-Feb-10,HRDT,HIV test,50,MSM,"HIV 1/2, Determine HIV Kit, without Lancets",Determine,,Test kit,100,3500,245000.0,70.0,0.7,Inverness Japan,Yes,794,12619.38,528.22,854,108,0.004540978769341489,57.4797553,-4.223209,3,12672.384540978768
5202,58252,105-SS-T30,FPQ-9807,SCMS-147640,ASN-15985,South Sudan,PMO - US,Direct Drop,EXW,0,5/18/12,6/20/12,2012-09-20,20-Sep-12,20-Sep-12,HRDT,HIV test - Ancillary,50,multi,"HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,,Test kit - Ancillary,100,326,2608.0,8.0,0.08,"Alere Medical Co., Ltd.",No,3424.441305712492,11103.234819296562,3.66,786,92,0.009945856702628838,24.25216005110323,62.08901659224073,0,11153.244765153264
5203,58264,108-VN-T30,FPQ-3896,SCMS-48290,ASN-4872,Vietnam,PMO - US,Direct Drop,EXW,0,6/25/09,6/29/09,2009-09-30,30-Sep-09,30-Sep-09,ARV,Adult,46,Klor Con,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,2520,20790.0,8.25,0.28,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,40.75,931,93,0.001286646541689286,24.25216005110323,62.08901659224073,0,11149.236105943104
5204,58277,104-CI-T30,FPQ-5208,SCMS-75370,ASN-7631,Côte d'Ivoire,PMO - US,Direct Drop,EXW,0,2/25/10,6/7/10,2010-08-27,27-Aug-10,27-Aug-10,HRDT,HIV test,67,400mcg Tylenol 600mg,"HIV 1/2, Bioline 3.0 Kit (no accessories)",Bioline,,Test kit,30,1456,34944.0,24.0,0.8,"Standard Diagnostics, Korea",Yes,486,5074.33,75.34,711,81,0.007171022136299914,24.25216005110323,62.08901659224073,0,5141.337171022136
5205,58305,109-TZ-T30,FPQ-10809,SCMS-162830,ASN-17278,Tanzania,PMO - US,Direct Drop,EXW,0,10/11/12,10/18/12,2013-01-02,2-Jan-13,2-Jan-13,HRDT,HIV test,70,Metformin 2g qPM,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,383,12256.0,32.0,1.6,"Trinity Biotech, Plc",Yes,125,1908.34,15.16,722,76,0.039860887728459526,24.25216005110323,62.08901659224073,0,1978.3798608877285
5206,58309,102-BI-T30,FPQ-13998,SCMS-234680,ASN-26424,Burundi,PMO - US,Direct Drop,EXW,0,4/1/14,4/29/14,2014-06-26,26-Jun-14,26-Jun-14,HRDT,HIV test,21,bupropione 300 mg QD,"HIV 1/2, Stat-Pak Dipstick Assay Kit",Stat-Pak,,Test kit,30,539,14876.4,27.6,0.92,Chembio Diagnostics Sys. Inc.,Yes,58,871.28,15.29,910,58,0.027870257820996735,24.25216005110323,62.08901659224073,0,892.3078702578209
5207,58311,104-CI-T30,FPQ-11263,SCMS-174550,ASN-18832,Côte d'Ivoire,PMO - US,Direct Drop,FCA,0,12/14/12,1/24/13,2013-04-24,24-Apr-13,24-Apr-13,ARV,Pediatric,2,A/D/K (5mg Daily),Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,520,16026.4,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,242,5257.72,19.82,619,90,0.04178099173553719,24.25216005110323,62.08901659224073,0,5259.761780991736
5208,58372,104-CI-T30,FPQ-12806,SCMS-206560,ASN-23448,Côte d'Ivoire,PMO - US,Direct Drop,EXW,0,8/9/13,9/17/13,2014-01-03,3-Jan-14,6-Jan-14,ARV,Pediatric,13,Tamsulosin,Nevirapine,Generic,50mg,Chewable/dispersible tablet,30,7000,8750.0,1.25,0.04,"Aurobindo Unit III, India",Yes,482,5678.33,10.82,525,108,0.0016829668049792531,17.46605305,78.38315469438473,1,5692.331682966805
5209,58393,900-LR-T30,FPQ-7996,SCMS-115330,ASN-11632,Liberia,PMO - US,Direct Drop,EXW,0,7/12/11,7/20/11,2011-08-15,15-Aug-11,15-Aug-11,HRDT,HIV test,67,nucynta,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,100,2000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,34,871.3,3.3,99,26,0.25626470588235295,24.25216005110323,62.08901659224073,0,938.5562647058823
5210,58398,109-TZ-T30,FPQ-7909,SCMS-114980,ASN-12093,Tanzania,PMO - US,Direct Drop,EXW,0,6/24/11,7/18/11,2011-09-29,29-Sep-11,29-Sep-11,HRDT,HIV test,67,Zyrtec 10mg PRN,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,8000,160000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,2667,17773.94,264.0,323,73,0.0008330493063367078,24.25216005110323,62.08901659224073,0,17840.940833049306
5211,58425,116-ZA-T30,FPQ-3560,SCMS-49642,ASN-5244,South Africa,PMO - US,Direct Drop,DDP,3,5/7/09,7/21/09,2009-11-19,19-Nov-09,19-Nov-09,ARV,Pediatric,58,One a Day vitamin for women.  Flonase as needed. Benadryl as needed.,Abacavir,Ziagen,20mg/ml,Oral solution,240,1,19.97,19.97,0.08,GSK Mississauga (Canada),Yes,3424.441305712492,11103.234819296562,0.04,433,121,3.242349285057001,24.25216005110323,62.08901659224073,0,11167.47716858162
5212,58426,A02-SL-T50,FPQ-16015,SCMS-285360,ASN-31852,Sierra Leone,PMO - US,Direct Drop,EXW,0,4/3/15,4/20/15,2015-05-11,11-May-15,13-May-15,HRDT,HIV test,50,flecainide,"HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,4000,320000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1556,28703.53,376.64,536,21,0.0046117496786632385,24.25216005110323,62.08901659224073,0,28753.534611749677
5213,58440,116-ZA-T30,FPQ-13973,SCMS-238550,ASN-30792,South Africa,PMO - US,Direct Drop,DDP,3,4/30/14,5/8/14,2015-02-19,19-Feb-15,19-Feb-15,ARV,Pediatric,51,Women's Complete Multivitamin,Efavirenz,Generic,50mg,Capsule,30,3,8.99,3.0,0.1,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.01,509,287,1.0807830950190003,17.46605305,78.38315469438473,1,11159.315602391582
5214,58450,116-ZA-T30,FPQ-14942,SCMS-259078,ASN-33472,South Africa,PMO - US,Direct Drop,DDP,3,9/11/14,10/9/14,2015-07-24,24-Jul-15,24-Jul-15,ARV,Adult,51,"acid reflux medication""",Raltegravir,Isentress,400mg,Tablet,60,6,394.51,65.75,1.1,"MSD, Haarlem, NL",No,3424.441305712492,11103.234819296562,0.41,259,288,0.5403915475095001,52.39252235,4.657020019135789,7,11164.77521084407
5215,58482,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28036,South Africa,PMO - US,Direct Drop,DDP,3,7/11/13,8/29/14,2014-08-29,29-Aug-14,29-Aug-14,ARV,Adult,58,Claritin,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,7,211.71,30.24,0.5,"Cipla, Goa, India",No,3424.441305712492,11103.234819296562,0.26,74,0,0.463192755008143,24.25216005110323,62.08901659224073,0,11164.698012051571
5216,58484,901-CM-T30,FPQ-12837,SCMS-204290,ASN-23338,Cameroon,PMO - US,Direct Drop,EXW,0,8/19/13,8/23/13,2014-01-08,8-Jan-14,10-Jan-14,ARV,Adult,13,Co-Q10,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,37470,417790.5,11.15,0.37,"Aurobindo Unit VII, IN",Yes,4927,65875.32,516.81,368,138,0.00035682599255779703,24.25216005110323,62.08901659224073,0,65888.32035682599
5217,58485,116-ZA-T30,FPQ-4770,SCMS-60190,ASN-5907,South Africa,PMO - US,Direct Drop,DDP,3,12/17/09,12/23/09,2009-12-29,29-Dec-09,29-Dec-09,ARV,Adult,58,and 8 pm.  Use caution with Acetaminophen total,Ritonavir,Norvir,100mg,Capsule,84,15,161.34,10.76,0.13,ABBVIE (Abbott) Logis. UK,Yes,3424.441305712492,11103.234819296562,0.35,865,6,0.21615661900380007,24.25216005110323,62.08901659224073,0,11164.450975915566
5218,58491,101-CD-T30,FPQ-15736,SCMS-275290,ASN-30748,"Congo, DRC",PMO - US,Direct Drop,EXW,0,1/26/15,2/9/15,2015-04-03,3-Apr-15,15-Apr-15,ANTM,Malaria,9,Farxiga 10mg,Sulfadoxine/Pyrimethamine,Generic,500/25mg,Tablet - FDC,1000,580,19198.0,33.1,0.03,"Micro Labs, Hosur, India",Yes,500,3958.28,22.6,577,53,0.013649241379310345,24.25216005110323,62.08901659224073,0,3967.2936492413796
5219,58494,114-UG-T30,FPQ-10787,SCMS-163460,ASN-17750,Uganda,PMO - US,Direct Drop,EXW,0,10/10/12,10/25/12,2013-01-21,21-Jan-13,21-Jan-13,ARV,Adult,46,Tamoxifen,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,30,1455,32737.5,22.5,0.75,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,40.5,761,88,0.0022284187526164954,24.25216005110323,62.08901659224073,0,11149.237047715314
5220,58504,116-ZA-T30,FPQ-14942,SCMS-259077,ASN-33477,South Africa,PMO - US,Direct Drop,DDP,3,9/11/14,10/9/14,2015-07-24,24-Jul-15,24-Jul-15,ARV,Adult,51,lipitor 5mg qday,Didanosine,Generic,400mg,Delayed-release capsules,30,5,71.09,14.22,0.47,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.07,429,288,0.6484698570114003,17.46605305,78.38315469438473,1,11158.883289153573
5221,58508,108-VN-T30,FPQ-8428,SCMS-123530,ASN-14319,Vietnam,PMO - US,Direct Drop,EXW,0,9/21/11,10/3/11,2012-04-24,24-Apr-12,24-Apr-12,ARV,Adult,46,Simvastin,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,16354,89947.0,5.5,0.18,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,148.41,965,204,0.00019826032072012972,24.25216005110323,62.08901659224073,0,11149.235017556883
5222,58555,108-VN-T30,FPQ-7898,SCMS-113610,ASN-13012,Vietnam,PMO - US,Direct Drop,EXW,0,6/27/11,7/8/11,2011-12-20,20-Dec-11,20-Dec-11,ARV,Adult,62,Miralax as needed,Lamivudine,Generic,150mg,Tablet,60,16645,39115.75,2.35,0.04,"Strides, Bangalore, India.",Yes,742,5440.01,64.54,295,165,0.0004404655971900938,24.25216005110323,62.08901659224073,0,5502.010440465598
5223,58556,161-ZA-T30,FPQ-6262,SCMS-83730,ASN-9938,South Africa,PMO - US,Direct Drop,DDP,2,8/31/10,9/24/10,2011-04-26,26-Apr-11,26-Apr-11,ARV,Adult,13,Exemestane,Efavirenz,Generic,600mg,Tablet,30,70942,321367.26,4.53,0.15,"Aurobindo Unit III, India",Yes,6090,11203.81,692.87,10,214,2.59325375029413e-05,17.46605305,78.38315469438473,1,11219.810025932537
5224,58642,102-SD-T30,FPQ-8261,SCMS-120471,ASN-13348,Sudan,PMO - US,Direct Drop,EXW,0,8/29/11,9/7/11,2012-02-07,7-Feb-12,7-Feb-12,HRDT,HIV test,70,Zinc - PO daily,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,58,1856.0,32.0,1.6,"Trinity Biotech, Plc",Yes,20,644.02,3.06,770,153,0.5551896551724138,24.25216005110323,62.08901659224073,0,714.5751896551724
5225,58652,152-HT-T30,FPQ-6823,SCMS-98550,ASN-10063,Haiti,PMO - US,Direct Drop,EXW,0,12/14/10,2/2/11,2011-04-06,6-Apr-11,6-Apr-11,HRDT,HIV test,50,000 unit tablet clopidogrel (PLAVIX) 75 mg tablet EPINEPHrine (EPIPEN) 0.3 mg/0.3 mL AtIn famotidine (PEPCID) 20 MG tablet furosemide (LASIX) 20 MG tablet,"HIV 1/2, Determine HIV Kit, without Lancets",Determine,,Test kit,100,33,3223.44,97.68,0.98,Inverness Japan,Yes,8,1011.6,5.32,44,63,3.831818181818182,57.4797553,-4.223209,3,1068.431818181818
5226,58677,101-CD-T30,FPQ-14100,SCMS-239410,ASN-26738,"Congo, DRC",PMO - US,Direct Drop,EXW,0,4/23/14,5/20/14,2014-09-05,5-Sep-14,16-Sep-14,HRDT,HIV test,70,Dyzaide,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,7,224.0,32.0,1.6,"Trinity Biotech, Plc",No,3424.441305712492,11103.234819296562,0.23,181,108,0.463192755008143,24.25216005110323,62.08901659224073,0,11173.698012051571
5227,58713,116-ZA-T30,FPQ-14942,SCMS-259078,ASN-33472,South Africa,PMO - US,Direct Drop,DDP,3,9/11/14,10/9/14,2015-07-24,24-Jul-15,24-Jul-15,ARV,Adult,51,Diamox,Etravirine,Intelence,100mg,Tablet,120,4,110.05,27.51,0.23,"Janssen-Cilag, Latina, IT",No,3424.441305712492,11103.234819296562,0.11,833,288,0.8105873212642503,41.454279299999996,12.942858838737425,11,11169.045406617826
5228,58716,114-UG-T30,FPQ-9365,SCMS-142470,ASN-15272,Uganda,PMO - US,Direct Drop,DDP,0,3/15/12,4/17/12,2012-06-21,21-Jun-12,21-Jun-12,ARV,Adult,10,cinnamon,Darunavir,Prezista,300mg,Tablet,120,173,11521.8,66.6,0.55,"Aspen-OSD, Port Elizabeth, SA",Yes,35,251.52,16.15,7,65,0.04153922378199835,24.25216005110323,62.08901659224073,0,261.561539223782
5229,58731,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28034,South Africa,PMO - US,Direct Drop,DDP,3,7/11/13,8/29/14,2014-08-29,29-Aug-14,29-Aug-14,ARV,Pediatric,58,Hormone replacement,Efavirenz,Generic,50mg,Capsule,30,94,311.73,3.32,0.11,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.39,877,0,0.034493077500606394,17.46605305,78.38315469438473,1,11165.269312374063
5230,58744,108-VN-T30,FPQ-16194,SCMS-285490,ASN-33145,Vietnam,PMO - US,Direct Drop,EXW,0,4/14/15,5/13/15,2015-09-07,7-Sep-15,7-Sep-15,ARV,Adult,28,alprazolam prn,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,17760,168720.0,9.5,0.32,Hetero Unit III Hyderabad IN,Yes,3424.441305712492,11103.234819296562,198.58,833,117,0.00018256471199645276,17.4064817,78.4848769,1,11132.235001861274
5231,58754,105-SS-T30,FPQ-9807,SCMS-147641,ASN-16730,South Sudan,PMO - US,Direct Drop,EXW,0,5/18/12,6/20/12,2012-11-30,30-Nov-12,30-Nov-12,HRDT,HIV test,50,FIRST COVID SHOT GIVEN ON 12/23. SORENESS FELT ON LEFT ARM SITE THE NEXT DAY,"HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,395,35155.0,89.0,0.89,"Alere Medical Co., Ltd.",No,3424.441305712492,11103.234819296562,49.29,797,163,0.008208479202675952,24.25216005110323,62.08901659224073,0,11153.243027775765
5232,58761,116-ZA-T30,FPQ-13214,SCMS-215410,ASN-23875,South Africa,PMO - US,Direct Drop,DDP,3,11/14/13,12/2/13,2014-01-13,13-Jan-14,13-Jan-14,ARV,Pediatric,58,Sertraline 200mg daily,Efavirenz,Generic,200mg,Capsule,90,190,4438.36,23.36,0.26,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,4.56,407,42,0.01706499623714211,17.46605305,78.38315469438473,1,11165.251884292798
5233,58774,108-VN-T30,FPQ-6818,SCMS-97850,ASN-11024,Vietnam,PMO - US,Direct Drop,EXW,0,1/17/11,2/15/11,2011-06-22,22-Jun-11,22-Jun-11,ARV,Adult,46,Daily  Restasis 0.05% ophthalmic emulsion,Nevirapine,Generic,200mg,Tablet,60,13444,34954.4,2.6,0.04,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,57.67,198,127,0.0002411744484570813,24.25216005110323,62.08901659224073,0,11149.23506047101
5234,58800,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28033,South Africa,PMO - US,Direct Drop,DDP,3,7/11/13,8/29/14,2014-08-29,29-Aug-14,29-Aug-14,ARV,Adult,58,400 mg Vitex,Didanosine,Generic,250mg,Delayed-release capsules,30,6,100.91,16.82,0.56,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.12,106,0,0.5403915475095001,17.46605305,78.38315469438473,1,11165.77521084407
5235,58801,104-CI-T30,FPQ-6183,SCMS-83700,ASN-9987,Côte d'Ivoire,PMO - US,Direct Drop,EXW,0,8/10/10,9/7/10,2011-04-22,22-Apr-11,22-Apr-11,ARV,Adult,46,tamsulosin 0.4mg,Abacavir/Lamivudine/Zidovudine,Generic,300/150/300mg,Tablet - FDC,60,3136,94080.0,30.0,0.5,Mylan (formerly Matrix) Nashik,Yes,492,5150.82,202.84,903,227,0.0033383757466401193,24.25216005110323,62.08901659224073,0,5196.823338375746
5236,58806,116-ZA-T30,FPQ-4054,SCMS-51251,ASN-5340,South Africa,PMO - US,Direct Drop,DDP,3,7/29/09,8/7/09,2009-10-07,7-Oct-09,7-Oct-09,ARV,Adult,58,Thyroid {armour} 30 mg,Efavirenz,Generic,600mg,Tablet,30,1440,27430.13,19.05,0.64,"Cipla, Goa, India",Yes,3424.441305712492,11103.234819296562,53.76,259,61,0.0022516314479562507,24.25216005110323,62.08901659224073,0,11164.23707092801
5237,58808,108-VN-T30,FPQ-9001,SCMS-131640,ASN-14546,Vietnam,PMO - US,Direct Drop,EXW,0,12/15/11,1/18/12,2012-05-14,14-May-12,14-May-12,ARV,Pediatric,13,Clucosamine Chrondronitin,Efavirenz,Generic,50mg,Capsule,30,435,974.4,2.24,0.07,"Aurobindo Unit III, India",Yes,25,1003.65,1.37,443,117,0.09228965517241379,17.46605305,78.38315469438473,1,1017.7422896551724
5238,58850,116-ZA-T30,FPQ-14942,SCMS-259079,ASN-33851,South Africa,PMO - US,Direct Drop,DDP,3,9/11/14,10/9/14,2015-08-24,24-Aug-15,24-Aug-15,ARV,Adult,51,calcium and vitamin D supplement,Lamivudine,Generic,150mg,Tablet,60,123,867.36,7.05,0.12,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296562,0.89,606,319,0.02636056329314635,17.46605305,78.38315469438473,1,11158.261179859855
5239,58852,116-ZA-T30,FPQ-5381,SCMS-69590,ASN-6724,South Africa,PMO - US,Direct Drop,DDP,3,3/23/10,3/25/10,2010-04-01,1-Apr-10,1-Apr-10,ARV,Adult,58,Slo Niacin2000mg daily,Abacavir,Ziagen,300mg,Tablet - blister,60,30,1237.01,41.23,0.69,GSK Ware (UK),No,3424.441305712492,11103.234819296562,2.67,121,7,0.10807830950190003,24.25216005110323,62.08901659224073,0,11164.342897606064
5240,58918,116-ZA-T30,FPQ-4054,SCMS-51250,ASN-5056,South Africa,PMO - US,Direct Drop,DDP,3,7/29/09,8/7/09,2009-08-24,24-Aug-09,24-Aug-09,ARV,Adult,58,Mutlivitamins,Lamivudine,Epivir,150mg,Tablet,60,3000,19702.5,6.57,0.11,GSK Cape Town Factory (South Africa),No,3424.441305712492,11103.234819296562,38.62,637,17,0.0010807830950190004,24.25216005110323,62.08901659224073,0,11164.235900079657
5241,58947,113-ZW-T30,FPQ-13939,SCMS-240570,ASN-27585,Zimbabwe,PMO - US,Direct Drop,EXW,1,4/1/14,5/27/14,2014-09-17,17-Sep-14,19-Sep-14,ARV,Adult,28,lidocane 5%,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,42032,194187.84,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,4559,25272.8,199.63,578,113,0.00013188752333425152,17.4064817,78.4848769,1,25302.80013188752
5242,58958,109-TZ-T30,FPQ-10546,SCMS-159620,ASN-17229,Tanzania,PMO - US,Direct Drop,FCA,0,8/24/12,9/12/12,2013-01-16,16-Jan-13,16-Jan-13,ARV,Pediatric,2,nifedipine 30mg daily,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,68,2095.76,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,116,1818.56,2.94,591,126,0.2305476673427992,24.25216005110323,62.08901659224073,0,1820.7905476673427
5243,59017,102-BW-T30,FPQ-6645,SCMS-92620,ASN-9373,Botswana,PMO - US,Direct Drop,EXW,0,11/11/10,12/2/10,2011-02-04,4-Feb-11,4-Feb-11,HRDT,HIV test,54,metropolol,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,,Test kit,30,34,765.0,22.5,0.75,Premier Med. Corp Ltd. India,Yes,13,766.62,1.26,599,64,1.7344343891402716,24.25216005110323,62.08901659224073,0,822.3544343891402
5244,59043,101-CD-T30,FPQ-14654,SCMS-253260,ASN-28279,"Congo, DRC",PMO - US,Direct Drop,EXW,0,8/11/14,8/27/14,2014-11-04,4-Nov-14,20-Nov-14,HRDT,HIV test,70,Tamsulosin,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,15,480.0,32.0,1.6,"Trinity Biotech, Plc",No,3424.441305712492,11103.234819296562,0.49,525,69,0.21615661900380007,24.25216005110323,62.08901659224073,0,11173.450975915566
5245,59046,161-ZA-T30,FPQ-5648,SCMS-75830,ASN-9489,South Africa,PMO - US,Direct Drop,DDP,2,6/2/10,6/17/10,2011-03-29,29-Mar-11,29-Mar-11,ARV,Pediatric,13,Aspirin81 mg 1 x day,Lamivudine,Generic,10mg/ml,Oral solution,240,45000,95400.0,2.12,0.01,"Aurobindo Unit III, India",Yes,16260,17060.14,205.68,876,285,2.331575782424491e-05,17.46605305,78.38315469438473,1,17076.14002331576
5246,59047,106-HT-T30,FPQ-14083,SCMS-240160,ASN-27525,Haiti,PMO - US,Direct Drop,EXW,2,5/11/14,6/2/14,2014-10-30,30-Oct-14,12-Nov-14,ARV,Adult,28,Travatan gtts,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,92500,971250.0,10.5,0.35,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296562,998.44,393,150,3.5052424703318936e-05,17.4064817,78.4848769,1,11134.234854348986
5247,59074,116-ZA-T30,FPQ-13973,SCMS-238552,ASN-27606,South Africa,PMO - US,Direct Drop,DDP,3,4/30/14,8/5/14,2014-08-05,5-Aug-14,5-Aug-14,ARV,Adult,51,Effexor 150 mg daily,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,73,1319.03,18.07,0.6,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296562,1.36,581,0,0.04441574363091782,24.25216005110323,62.08901659224073,0,11157.279235040192
5248,59080,110-ZM-T30,FPQ-14151,SCMS-240080,ASN-26465,Zambia,PMO - US,Direct Drop,EXW,0,4/30/14,5/21/14,2014-07-20,20-Jul-14,1-Aug-14,ARV,Adult,13,Bisacodyl supp,Nevirapine,Generic,200mg,Tablet,60,39132,88047.0,2.25,0.04,"Aurobindo Unit III, India",Yes,3978,20519.07,90.51,602,60,0.00013181379062920273,17.46605305,78.38315469438473,1,20533.07013181379
5249,59151,161-ZA-T30,FPQ-6262,SCMS-84250,ASN-9051,South Africa,PMO - US,Direct Drop,DDP,2,8/31/10,9/21/10,2010-12-15,15-Dec-10,15-Dec-10,ARV,Adult,62,flax seed oil,Lamivudine,Generic,150mg,Tablet,60,131138,323910.86,2.47,0.04,"Strides, Bangalore, India.",Yes,6360,12225.76,698.35,368,85,1.4658522382346084e-05,24.25216005110323,62.08901659224073,0,12289.760014658523
5250,59153,108-VN-T30,FPQ-5317,SCMS-69230,ASN-7572,Vietnam,PMO - US,Direct Drop,FCA,0,3/22/10,3/31/10,2010-07-31,31-Jul-10,31-Jul-10,ARV,Adult,2,amaryl,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,3470,285234.0,82.2,0.68,ABBVIE Ludwigshafen Germany,Yes,862,5215.07,614.96,508,122,0.0017435058205232787,49.47470885,8.437682841085376,2,5219.07174350582
5251,59157,110-ZM-T30,FPQ-12933,SCMS-205880,ASN-22538,Zambia,PMO - US,Direct Drop,EXW,0,9/3/13,9/11/13,2013-12-02,2-Dec-13,11-Dec-13,HRDT,HIV test,70,Aspirin 81 MG,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,2900,92800.0,32.0,1.6,"Trinity Biotech, Plc",Yes,266,8308.74,114.79,18,82,0.010770987814363494,24.25216005110323,62.08901659224073,0,8378.750770987814
